k,p,scenario,stepwise_plain,L0opt_CD,L0opt_CDPSI,GSDAR,lassonet,lassonet_plus,deep2stage,deep2stage_plus
0,1000,null,0.0,2.3824439276607676,2.3824439276607676,8.028099015291445e-05,6.779165957141231e-05,6.779165957141231e-05,0.023858301530672178,6.779165956913858e-05
0,2000,null,0.0,3.610299617381975,3.610299617381975,5.0087654417438896e-05,3.875227862408792e-06,3.875227862408792e-06,0.06329689385156598,3.875227862408792e-06
0,5000,null,0.0,3.348659523233964,3.348659523233964,1.6011207892461245e-05,0.0001118628260337573,0.0001118628260337573,0.06862164938428122,0.0001118628260337573
0,10000,null,0.0,2.5979989636635628,2.5979989636635628,2.0007002194688537e-06,4.516821547895233e-06,4.516821547895233e-06,0.006992124212647468,4.516821547895233e-06
10,1000,gamma,0.0,2.785338728444133,2.4705863563177286,32.58030935350939,3.4076343658593644,0.07482692063100103,50.41182170843242,0.31874612232609933
10,1000,normal,0.0,2.9210106942069274,2.7747326939652455,28.698550887243062,2.3583806923620205,0.03929881757438352,49.50791401531676,0.09989146781580757
10,2000,gamma,0.0,2.8185341114786207,2.712895524836099,34.780848839816365,2.239903873954522,0.07905876243522471,54.65869356611734,0.22198703687073704
10,2000,normal,0.0,2.4851485762445757,2.4251061834252825,37.823427311392564,1.9923547838645503,0.0396210586278994,59.46936672608754,0.22556132928367562
10,5000,gamma,0.0,-0.018330104725419006,-0.02340644207592959,8.79054846501307,0.12779923351394018,-0.011646055128649095,94.8450713223787,0.013892429931831884
10,5000,normal,0.0,0.9788517951092899,0.9788517951092899,8.398800016624907,0.08030337785546408,0.015491520178532028,89.31009807543639,0.020825866883651543
10,10000,gamma,0.0,1.4893991173360177,1.4534295437474634,26.18714430957729,1.88091208931658,0.29152175524743823,147.37480417594142,1.4656804081333985
10,10000,normal,0.0,3.3802429282546766,3.1925743189112565,27.69937546610142,1.524588000796739,-0.1335011004976968,157.0306085423819,1.8518705951303263
20,1000,gamma,0.0,1.245003343214014,0.9448336394314447,26.708696670369104,3.3320548904207565,0.005226108047802427,52.66759611898959,0.45008091131456923
20,1000,normal,0.0,1.2383849133716172,0.9065560968497721,33.34618957101406,3.2305532103824226,0.10848560839529227,57.84852182179835,0.4660769986245532
20,2000,gamma,0.0,0.7272578365378422,0.6084511960278018,26.032652676154022,1.8849552895622992,-0.04566634758181408,53.71439322198885,0.06350618737206105
20,2000,normal,0.0,0.25788620650495886,-0.07185526066027932,29.428803947661116,2.7525296607206884,-0.3129954754210371,57.206860196362065,0.2660670521400948
20,5000,gamma,0.0,0.12851819661801756,0.11542760207743186,4.38808121527738,0.6306777693093022,0.0036669249972828767,59.307541959411544,0.053125248325491155
20,5000,normal,0.0,0.14194767143888384,0.1299356467618736,5.905616049745033,0.4616760321318975,0.008408539686693075,80.63313208752278,0.014151690890187182
20,10000,gamma,0.0,0.24219235650905602,0.077396414905852,20.412086272279033,3.366596980648278,0.12900441501751403,87.34431652510938,0.42682602312270546
20,10000,normal,0.0,0.43878498037591274,0.2692986455329924,18.932517074495784,1.5198447840397216,-0.013768775298756282,107.53559100992321,0.3511822329312531
