k,p,scenario,stepwise_plain,L0opt_CD,L0opt_CDPSI,GSDAR,lassonet,lassonet_plus,deep2stage,deep2stage_plus
0,1000,null,0.0,2.4841106936809045,2.4829420470163472,4.014049507304662e-05,5.6148345970541415e-06,5.6148345970541415e-06,0.010048539496171998,5.6148345970541415e-06
0,2000,null,0.0,2.5228812870577486,2.5228812870577486,4.007012352758465e-05,4.7750282737979436e-06,4.7750282737979436e-06,0.015201212992021738,4.7750282737979436e-06
0,5000,null,0.0,3.5028615755924464,3.5028615755924464,4.002801952083246e-06,2.1719429241784382e-08,2.1719429241784382e-08,0.05204111666623476,2.1719429241784382e-08
0,10000,null,0.0,3.042435374376498,3.042435374376498,6.002100733439875e-06,1.6435309453299851e-06,1.6435309453299851e-06,0.04015279511522294,1.6435309453299851e-06
0,50000,null,0.0,3.6342347356890925,3.6342347356890925,8.000559887477721e-07,1.9213423240671545e-05,1.9213423240671545e-05,0.06508475724058826,1.9213423240671545e-05
10,1000,gamma,0.0,0.029031543763528588,0.021103646263823064,1.603694674398871,0.17973738805666925,0.005735012990171527,19.955816323192952,0.0057350129901738
10,1000,normal,0.0,0.015584876013692793,0.014647901922207893,1.753699167032404,0.17158862092468438,0.01328193053592031,15.669585102765282,0.054328813777085545
10,2000,gamma,0.0,0.022582634615937423,0.022582634615937423,1.3891557517336401,0.1998557168875459,-0.008199426318444693,26.071382880747976,0.010294738306374712
10,2000,normal,0.0,0.032553880215220946,0.032553880215220946,1.259012411053293,0.15663835668339401,0.01039910124692824,25.55430026974308,0.010399101246912323
10,5000,gamma,0.0,0.041525139104558094,0.03724599182721931,2.30972501861459,0.3605395084046677,0.011311081359692707,107.68896645393903,0.031591987668705315
10,5000,normal,0.0,0.01217849644632679,0.01217849644632679,1.6117507327223757,0.1529820516703262,0.009378362729087257,97.7132596605524,0.009546653925895043
10,10000,gamma,0.0,0.07166265017203614,0.06614715259417835,2.608572762212991,0.444646740934395,0.017894546434786208,176.57255918608774,0.022863551241346158
10,10000,normal,0.0,0.03342305349981643,0.03342305349981643,2.1935211863934,0.20663179843104218,0.026972460773099557,186.27802059829406,0.010645570712983953
20,1000,gamma,0.0,0.06703570361935818,0.0594667995430882,3.235142093369086,0.5408340374840986,-0.0072582115729164795,27.039308758896386,0.003491987295776653
20,1000,normal,0.0,0.031927087565518375,0.026502970957058097,3.7876322712166415,0.705439410962806,0.01946443390651211,23.47059611956788,0.023800693156672423
20,2000,gamma,0.0,0.0018263231535524938,-0.03466488269085175,3.0264514723649723,1.1183895260155827,-0.07701979921184829,35.53209687394943,0.055037889771231224
20,2000,normal,0.0,0.09491361984108834,0.04247222432741637,3.102717862495931,0.5466872477262973,0.016342879098410777,31.333029159087587,0.016289262146319743
20,5000,gamma,0.0,0.03833600097300177,0.013114198954467611,2.840910611691854,0.8309247460889105,-0.0008350007807825932,94.22524813529395,0.02128393530146923
20,5000,normal,0.0,0.11646263880057632,0.06946377078503246,2.540193642176198,0.7821333117655036,0.018218870112964396,98.48261330219557,0.02626602219650749
20,10000,gamma,0.0,0.11189488490553458,0.07744473350709313,2.413457629725492,0.8358669404071225,-0.028844762505862036,121.55028511513092,0.06971900514954996
20,10000,normal,0.0,-0.05464490202764409,-0.1294877142324708,2.6361562018379594,0.6408648022094507,-0.11065731201269954,133.534704552854,-0.06970223508834807
