k,p,scenario,stepwise_plain,L0opt_CD,L0opt_CDPSI,GSDAR,lassonet,lassonet_plus,deep2stage,deep2stage_plus
0,1000,null,0.0,2.525699524514498,2.5245308778499407,4.014049507304662e-05,5.6148345970541415e-06,5.6148345970541415e-06,0.010048539496171998,5.6148345970541415e-06
0,2000,null,0.0,2.5783330615025397,2.5783330615025397,4.007012352758465e-05,4.7750282737979436e-06,4.7750282737979436e-06,0.015201212992021738,4.7750282737979436e-06
0,5000,null,0.0,3.727024334084747,3.727024334084747,4.002801952083246e-06,2.1719429241784382e-08,2.1719429241784382e-08,0.05204111666623476,2.1719429241784382e-08
0,10000,null,0.0,3.092133507372257,3.092133507372257,6.002100733439875e-06,1.6435309453299851e-06,1.6435309453299851e-06,0.04015279511522294,1.6435309453299851e-06
0,50000,null,0.0,3.731275340967477,3.731275340967477,1.2000839910797367e-06,1.1106322865543916e-05,1.1106322865543916e-05,0.05589480414458649,1.1106322865543916e-05
10,1000,gamma,0.0,0.023073166294252587,0.023073166294252587,0.897218534285887,0.04514486120120182,0.005895612302260815,17.28846291532501,0.019339590440852136
10,1000,normal,0.0,0.037487071459345316,0.037487071459345316,1.0988268723053216,0.10339559312486017,0.010746394113141378,12.760529441291842,0.010746394113148199
10,2000,gamma,0.0,0.04023289328845522,0.04023289328845522,0.844371376711681,0.11904513148737578,0.010572219516961922,23.353284647469504,0.023310872514457515
10,2000,normal,0.0,0.0029901429292749524,0.0029901429292749524,0.6819151906832667,0.054064870724247385,-0.00468576235094929,23.050127730973536,0.00976549312901625
10,5000,gamma,0.0,0.06662000434753508,0.07420355666783053,1.5748174142618518,0.370553130312187,0.013970521982234913,104.66821823008871,0.0153771575627934
10,5000,normal,0.0,0.05571577419618052,0.05571577419618052,0.8020272832034698,0.05798006145320187,0.00027742933862327844,97.0574588152623,0.0002774293386482896
10,10000,gamma,0.0,0.0380343786415142,0.0380343786415142,1.686347005847315,0.17935826907961427,0.015316843836881162,166.12616154995973,0.01531684383688571
10,10000,normal,0.0,0.010503728705425602,0.010503728705425602,1.1133414903919983,0.09167889396948795,-0.020672427710630926,178.96358754778907,-0.00233533595545623
20,1000,gamma,0.0,0.010861001887335534,-0.007355381191689503,0.9672678688657743,0.3499206322436635,-0.014887985564164409,19.262535656980315,0.021746657258115646
20,1000,normal,0.0,0.08224281347081615,0.07128901338615379,1.4252664445955043,0.2917802079835201,-0.04284675402209587,16.6130826134782,-0.032191608404691575
20,2000,gamma,0.0,0.07935483491809009,0.07124838453454459,0.8327208347309829,0.5407745574729119,0.018163857988381552,27.519258482380113,0.009071846619683584
20,2000,normal,0.0,0.06257918920939573,0.06290879589127371,1.148819331113682,0.2403725393982404,-0.013850179920023038,25.62534249406357,-0.00945265087078269
20,5000,gamma,0.0,0.148734268787166,0.14717068612347703,1.2434903268023618,0.4233951733104482,0.0063710940359715095,83.78913422992746,0.01310697722665509
20,5000,normal,0.0,0.10929938026152967,0.09760337964008613,1.020183308699079,0.38233933252910446,0.06472273852434456,87.87182442613026,0.050940051041104654
20,10000,gamma,0.0,0.05923596168522863,0.035195642249677805,1.0491729302066983,0.3463812008875061,-0.03356346835326576,107.84178549347008,0.013028770362443537
20,10000,normal,0.0,0.10034440697879063,0.058885341642724146,1.4806673403286914,0.3686945544662603,0.03351931659268757,121.53305726564902,0.025972882636128816
