k,p,scenario,stepwise_plain,L0opt_CD,L0opt_CDPSI,GSDAR,lassonet,lassonet_plus,deep2stage,deep2stage_plus
0,1000,null,2.8877133965492248,0.12793684959411622,2.2131453061103823,1.7615055775642394,15.29398636341095,18.307841391563414,7.555653696060181,10.035635600090027
0,2000,null,6.383276851177215,0.232599139213562,3.3029686784744263,3.883791446685791,18.898890945911408,21.84689178943634,8.554635894298553,10.637775056362152
0,5000,null,12.987601110935211,0.47833795070648194,5.67572879076004,8.487347283363341,26.587748017311096,28.869651429653167,11.464702458381653,13.711450879573823
0,10000,null,26.088997173309327,0.9253357076644897,8.88181518793106,16.98402601003647,33.47912571907043,35.653392724990844,20.747334837913513,22.904901340007783
0,50000,null,94.1092398262024,3.235742094516754,38.50416016340256,58.30047221183777,130.8445408463478,133.0075512075424,207.62122494459152,209.86613147497178
10,1000,gamma,25.941980340480804,0.22648625135421752,3.2608993530273436,2.3577101922035215,15.853919122219086,28.92716281414032,7.375624475479126,20.24418514251709
10,1000,normal,23.071561007499696,0.225270414352417,3.0097957968711855,2.2719915747642516,16.03765740633011,28.964402809143067,7.269848682880402,20.075439491271972
10,2000,gamma,52.76540770053864,0.38255399227142334,4.056247363090515,4.872786428928375,19.65760663032532,31.93589967250824,8.149372243881226,20.667574532032013
10,2000,normal,48.55661680936814,0.38589844703674314,4.300317306518554,4.905381739139557,20.003643147945404,30.811108000278473,8.06949966430664,19.12918273448944
10,5000,gamma,116.76736074447632,0.7847806000709534,6.713482232093811,10.854025433063507,27.909712138175966,40.33463813066483,11.644427609443664,24.039596474170686
10,5000,normal,98.61464073181152,0.7770243549346924,6.386482284069062,10.490052483081818,28.128504548072815,38.76235561370849,11.936475789546966,22.593758046627045
10,10000,gamma,229.1314892578125,1.4483079195022583,10.854852073192596,22.33528555393219,35.73712035894394,47.539950563907624,20.762602694034577,32.74365762233734
10,10000,normal,194.43851399421692,1.4664386367797853,11.279039633274078,21.34950542449951,36.21126465797424,46.769878051280976,20.511824469566346,31.203605432510376
20,1000,gamma,32.31068234920502,0.2263857340812683,3.16695992231369,2.4800925254821777,16.061078112125397,31.45246341228485,7.6915624141693115,22.750190744400026
20,1000,normal,31.398710343837738,0.2350408148765564,3.2027856492996216,2.4101125025749206,16.183623485565185,31.03004130601883,7.492262139320373,22.636960093975066
20,2000,gamma,69.73326269865036,0.391933228969574,4.473215897083282,5.201157872676849,20.122597110271453,34.82318780660629,8.390411479473114,23.127546546459197
20,2000,normal,64.54113062143325,0.40953065872192385,4.375041511058807,5.191166527271271,19.947392647266387,34.06853579759598,8.133304455280303,22.757632791996002
20,5000,gamma,123.01160953521729,0.7721353244781494,6.454352068901062,11.389927830696106,28.019237322807314,40.25926718473434,11.83331016778946,23.941743955612182
20,5000,normal,131.56259730100632,0.7828826498985291,6.535782380104065,11.749759213924408,27.84139743566513,41.45434765100479,11.632370891571044,24.992673416137695
20,10000,gamma,229.4507312273979,1.423686306476593,10.883077311515809,22.483317403793336,35.754028379917145,47.82600666761398,20.676724932193757,32.70828495740891
20,10000,normal,230.712650308609,1.3974893951416016,10.899474830627442,23.017537143230438,37.34661849737167,49.13108721971512,22.486969027519226,35.99551473617554
